the_geom,lsad,name,county,tract,cnty_tract,state,geo_id,GISJOIN,censusarea
0106000020E6100000010000000103000000010000000A00000064F3380CE67452C085E464E256614440BF8F6AD8EF7452C06B770FD07D614440AB3AAB05F67452C04B64E602976144400F1D0247027552C03348C153C86144402399D53BDC7452C01AD5E940D66144400EB6D8EDB37452C01569E21DE0614440092AAA7EA57452C03559A31EA261444042BDE0D39C7452C0716891ED7C61444095067E54C37452C0E0395B406861444064F3380CE67452C085E464E256614440,Tract,865,81,86500,8186500,36,1400000US,36081086500,0.061
0106000020E61000000100000001030000000100000012000000AB3AAB05F67452C04B64E602976144406205BF0D317552C0C62AA5677A6144407E2DAF5C6F7552C06ACF2C0950614440911D1B81787552C06645D4449F614440887956D28A7552C09A86A8C29F614440C885CABF967552C018A88C7F9F61444040F0F8F6AE7552C0E6357689EA614440793881E9B47552C0E061DA37F7614440AA24B20FB27552C0DCAE97A6086244405AE84A04AA7552C010F6ED24226244407F0D8810577552C0E01E4B1FBA62444062EE5A423E7552C0C2AF58C3456244403C5FB35C367552C01F0C3CF71E624440AECF9CF5297552C0EA6D3315E261444015DD7A4D0F7552C002B34291EE61444060A417B5FB7452C0C1482F6AF76144400F1D0247027552C03348C153C8614440AB3AAB05F67452C04B64E60297614440,Tract,869,81,86900,8186900,36,1400000US,36081086900,0.223
0106000020E61000000100000001030000000100000012000000911D1B81787552C06645D4449F6144407E2DAF5C6F7552C06ACF2C09506144406205BF0D317552C0C62AA5677A614440AB3AAB05F67452C04B64E60297614440BF8F6AD8EF7452C06B770FD07D61444064F3380CE67452C085E464E2566144407DC68503217552C0E682FA963961444038B69E211C7552C00E74B4AA256144409940118B187552C04043FF0417614440ED022505167552C0FE0241800C6144404159F8FA5A7552C094236420CF60444047A12C7C7D7552C0ABDD76A1B9604440E2FE23D3A17552C0086EA46C916044407C569929AD7552C018A4E029E460444052724EECA17552C093861A8524614440C885CABF967552C018A88C7F9F614440887956D28A7552C09A86A8C29F614440911D1B81787552C06645D4449F614440,Tract,871,81,87100,8187100,36,1400000US,36081087100,0.162
0106000020E610000001000000010300000001000000230000008C28ED0DBE7552C015A1D80A9A544440E007E753C77552C0114C35B39654444089A9F413CE7552C083ECBC8DCD544440EB8497E0D47552C0B59DB64604554440EA1C03B2D77552C06706F1811D55444099C937DBDC7552C06BB2463D44554440A9E63922DF7552C092C6681D555544400787DEE2E17552C0010CCB9F6F554440DE8B2FDAE37552C0FA03E5B67D55444030B2648EE57552C01DF7ADD6895544408895D1C8E77552C033D428249955444074C24B70EA7552C018C5724BAB5544400B4E44BFB67552C0968FA4A487554440CE66D5E76A7552C0E2D539066455444017A9F7544E7552C03F6CE9D1545544403FA03369537552C04810AE8042554440AF743E3C4B7552C08A16A06D35554440794D0F0A4A7552C045E9D2BF24554440830EBA84437552C0DD3653211E554440C81B60E63B7552C04D9A0645F3544440DA9A745B227552C02D14B01D8C5444409C7B0F971C7552C036B874CC7954444021A81ABD1A7552C0E62D1EDE73544440C0FD8007067552C05319C6DD2054444095C5C4E6E37452C0D7226937FA5244406FCB4752D27452C0B641EDB776524440729CDB847B7552C0125D177E7052444086F71C588E7552C0F7FA5A971A534440840D4FAF947552C042705CC64D5344407F09DCBA9B7552C06C30D461855344400A5EF415A47552C0DF9C11A5BD5344402F21E692AA7552C06BCD565EF2534440D4EB1681B17552C0DD3994A12A544440AFE42A16BF7552C09FBB24CE8A5444408C28ED0DBE7552C015A1D80A9A544440,Tract,884,81,88400,8188400,36,1400000US,36081088400,0.6
0106000020E6100000010000000103000000010000002000000015DD7A4D0F7552C002B34291EE614440AECF9CF5297552C0EA6D3315E26144403C5FB35C367552C01F0C3CF71E62444062EE5A423E7552C0C2AF58C3456244407F0D8810577552C0E01E4B1FBA624440EEAA07CC437552C00C881057CE6244402B0E677E357552C0CF0A0C59DD624440663D7C99287552C057147651F4624440CEB52FA0177552C0907C259012634440AE7B2B12137552C00F2384471B63444046E350BF0B7552C0379F3A562963444053742497FF7452C04FD7DAFB54634440FB5069C4CC7452C04A1E4FCB0F644440C9DFBDA3C67452C0208B34F10E644440A5069ACFB97452C015DD7A4D0F644440891BB7989F7452C05DBD8A8C0E6444408A5242B0AA7452C0E0AC889AE8634440C8570229B17452C0FCD2A23EC963444001EE79FEB47452C00C349F73B763444030410DDFC27452C0676D1ADB6B63444083D558C2DA7452C0D551D50451634440324E4354E17452C058880E81236344405A79C9FFE47452C0D5011077F56244403B2CD49AE67452C0521D7233DC624440127F1475E67452C04576A565A4624440D08F8653E67452C0413866D9936244402F4AD05FE87452C0DF83D72E6D624440D4B0DF13EB7452C06660E4654D624440B6CEBF5DF67452C0D9C70A7E1B624440794E7ADFF87452C0D8AA24B20F62444060A417B5FB7452C0C1482F6AF761444015DD7A4D0F7552C002B34291EE614440,Tract,889.01,81,88901,8188901,36,1400000US,36081088901,0.24
0106000020E6100000010000000103000000010000001F000000E007E753C77552C0114C35B3965444408C28ED0DBE7552C015A1D80A9A544440AFE42A16BF7552C09FBB24CE8A544440D4EB1681B17552C0DD3994A12A5444402F21E692AA7552C06BCD565EF25344400A5EF415A47552C0DF9C11A5BD5344407F09DCBA9B7552C06C30D46185534440840D4FAF947552C042705CC64D53444086F71C588E7552C0F7FA5A971A534440729CDB847B7552C0125D177E705244400C6B2A8BC27552C040791F47735244400E7D772B4B7652C004A568E55E524440E286DF4DB77652C01E63EE5A42524440291900AAB87652C0BD0F0709515244404922FB20CB7652C0755089EB185344406303E962D37652C02F97546D375344400756D5CBEF7652C017062CB98A5344403D22A644127752C0D8942BBCCB534440EEE53E390A7752C0CC37A27BD65344409FA696ADF57652C09594BBCFF1534440D09332A9A17652C065834C3272544440D64AE82E897652C082BF5FCC965444403EC39B35787652C0A603594FAD544440CD15A584607652C0FB5069C4CC544440CE126404547652C01853B0C6D95444402478431A157652C071FBE5931555444099C937DBDC7552C06BB2463D44554440EA1C03B2D77552C06706F1811D554440EB8497E0D47552C0B59DB6460455444089A9F413CE7552C083ECBC8DCD544440E007E753C77552C0114C35B396544440,Tract,892,81,89200,8189200,36,1400000US,36081089200,1.101
0106000020E61000000100000001030000000100000021000000B5088CF50D7652C0D0782288F3624440F25487DC0C7652C0E9B0C22D1F634440A145B6F3FD7552C090990B5C1E6344403B9AEAC9FC7552C0BCA4315A47634440C6B7770DFA7552C084AFAF75A9634440EB1681B1BE7552C0669604A8A9634440CE656A12BC7552C08C4127840E6444404DD2FC31AD7552C08D75711B0D64444099B0FD648C7552C08D75711B0D644440B0F4A10BEA7452C0322A70B20D644440EFD93A38D87452C0EB4960730E644440FB5069C4CC7452C04A1E4FCB0F64444053742497FF7452C04FD7DAFB5463444046E350BF0B7552C0379F3A5629634440AE7B2B12137552C00F2384471B634440CEB52FA0177552C0907C259012634440663D7C99287552C057147651F46244402B0E677E357552C0CF0A0C59DD624440EEAA07CC437552C00C881057CE6244407F0D8810577552C0E01E4B1FBA6244405AE84A04AA7552C010F6ED2422624440AA24B20FB27552C0DCAE97A608624440793881E9B47552C0E061DA37F76144402A8716D9CE7552C0E4D3635B06624440B9809719367652C0FF6E8104C561444095CADB114E7652C08EFB56EBC4614440E6A1B60DA37652C0887615527E6244408B4CC0AF917652C0A4F27684D362444043DE72F5637652C0269D4830D562444040BAD8B4527652C085FC3383F8624440783D98141F7652C010346612F5624440C628CFBC1C7652C0BDD9E6C6F4624440B5088CF50D7652C0D0782288F3624440,Tract,907,81,90700,8190700,36,1400000US,36081090700,0.799
0106000020E6100000010000000103000000010000001500000050BCDE4FC17B52C003FA48669F474440067934D4B17B52C0E9320AD0B647444061B7D5C2CE7B52C0ED3604BE11484440CEA0A17F827B52C065D5E76A2B4844408399B67F657B52C035902E36AD4844406033C005D97952C0D762B7CF2A494440F39F353FFE7852C0B8A0BE654E49444035AD1402B97852C0D58BA19C68494440A72EE065867852C070C806D2C5484440B8FAB1497E7852C08074B169A5484440013FAA61BF7952C03B1570CFF3474440B5847CD0B37952C071F38DE89E474440D118ADA3AA7952C010E2CAD93B474440D7848CAE967952C0E2F7FA44034744409253AEE5F27A52C01931A22238464440A78AA9F4137C52C0DB9E20B1DD454440758E65E22F7C52C0DAE4314539464440784A46032D7C52C093F27F89FC4644406CA0C418017C52C00DBD22F23E474440EBDAB041D57B52C03C22643D8147444050BCDE4FC17B52C003FA48669F474440,Tract,916.01,81,91601,8191601,36,1400000US,36081091601,1.262
0106000020E6100000010000000103000000010000000A00000075A73B4F3C7852C03BF88903E8474440095EB2A2357852C01A7433C6D24744408490F3FE3F7852C0025C902DCB474440D7848CAE967952C0E2F7FA4403474440D118ADA3AA7952C010E2CAD93B474440B5847CD0B37952C071F38DE89E474440013FAA61BF7952C03B1570CFF3474440B8FAB1497E7852C08074B169A54844404C9CDCEF507852C02CB4739A0548444075A73B4F3C7852C03BF88903E8474440,Tract,916.02,81,91602,8191602,36,1400000US,36081091602,0.505
0106000020E61000000100000001030000000100000018000000095EB2A2357852C01A7433C6D247444075A73B4F3C7852C03BF88903E84744404C9CDCEF507852C02CB4739A05484440B8FAB1497E7852C08074B169A5484440A72EE065867852C070C806D2C548444035AD1402B97852C0D58BA19C68494440046D72F8A47852C06B8E739B704944401DFB592C457852C09D39EB538E49444052C90050C57752C0B04B546F0D4A4440BE28417FA17752C07E99EFE0274A4440FCBCA948857752C06A98A1F1444A4440094B3CA06C7752C0BDF8A23D5E4A4440874677103B7752C0773BC269C1494440F47EA31D377752C0E4D4CE30B54944406643FE99417752C0150CAEB9A3494440F73768AF3E7752C0126058FE7C494440C1BB5CC4777752C07432384A5E494440D98F1491617752C052910A630B494440DE15C1FF567752C03F4AECDADE4844400758AB764D7752C03368E89FE04844407A6473D53C7752C031A31F0DA748444009B9D5C5377752C06CAA21E88C484440EF2D98D33D7752C0ED6FD87788484440095EB2A2357852C01A7433C6D2474440,Tract,918,81,91800,8191800,36,1400000US,36081091800,0.474
0106000020E61000000100000001030000000100000016000000F25487DC0C7652C0E9B0C22D1F634440B5088CF50D7652C0D0782288F3624440C628CFBC1C7652C0BDD9E6C6F4624440783D98141F7652C010346612F562444040BAD8B4527652C085FC3383F862444043DE72F5637652C0269D4830D56244408B4CC0AF917652C0A4F27684D3624440D0764CDD957652C0243ACB2C42634440D8429083127752C0BA0D6ABFB5634440C7242367617652C08D76DCF0BB634440A51E69705B7652C064A208A9DB63444057164CFC517652C0750DFAD2DB63444097DEFE5C347652C0E88024ECDB634440D70B056C077652C059F44E05DC634440BEED0912DB7552C0F9EB1516DC634440D76322A5D97552C0EB4960730E644440CE656A12BC7552C08C4127840E644440EB1681B1BE7552C0669604A8A9634440C6B7770DFA7552C084AFAF75A96344403B9AEAC9FC7552C0BCA4315A47634440A145B6F3FD7552C090990B5C1E634440F25487DC0C7652C0E9B0C22D1F634440,Tract,919,81,91900,8191900,36,1400000US,36081091900,0.164
0106000020E610000001000000010300000001000000180000005872E39AD47652C03EE4E09DD5484440416CBE0DF17652C060FB13C2C048444066AD1FE9F97652C0ECB8A143BA48444009B9D5C5377752C06CAA21E88C4844407A6473D53C7752C031A31F0DA74844400758AB764D7752C03368E89FE0484440DE15C1FF567752C03F4AECDADE484440D98F1491617752C052910A630B494440C1BB5CC4777752C07432384A5E494440F73768AF3E7752C0126058FE7C4944406643FE99417752C0150CAEB9A3494440F47EA31D377752C0E4D4CE30B5494440874677103B7752C0773BC269C1494440094B3CA06C7752C0BDF8A23D5E4A44401BCBBBEA017752C02072FA7ABE4A444054850662D97652C0546AF6402B4A4440EC9BFBABC77652C05EEB5223F44944402B8194D8B57652C02F3ECC5EB6494440F655B950F97652C03653211E894944400D677E35077752C0407C60C77F494440440DA661F87652C02BB0C7444A494440608731E9EF7652C0B224404D2D494440F718AC38D57652C097DC28B2D64844405872E39AD47652C03EE4E09DD5484440,Tract,922,81,92200,8192200,36,1400000US,36081092200,0.261
0106000020E6100000010000000103000000010000000F000000D70B056C077652C059F44E05DC63444097DEFE5C347652C0E88024ECDB63444057164CFC517652C0750DFAD2DB634440584A9693507652C0277CB60E0E64444088027D224F7652C0B9D1C77C40644440B8A0BE654E7652C0A5D0798D5D644440C20DF8FC307652C08B40BCAE5F6444407CACE0B7217652C0A468E55E6064444024E0D748127652C09ADB847B656444405B55F65D117652C06625ADF886644440B50F79CBD57552C05C471CB281644440071C0934D87552C06D3480B740644440D76322A5D97552C0EB4960730E644440BEED0912DB7552C0F9EB1516DC634440D70B056C077652C059F44E05DC634440,Tract,925,81,92500,8192500,36,1400000US,36081092500,0.121
0106000020E61000000100000001030000000100000014000000D6F2A5C8007652C01784A3EC704944405872E39AD47652C03EE4E09DD5484440F718AC38D57652C097DC28B2D6484440608731E9EF7652C0B224404D2D494440440DA661F87652C02BB0C7444A4944400D677E35077752C0407C60C77F494440F655B950F97652C03653211E894944402B8194D8B57652C02F3ECC5EB6494440EC9BFBABC77652C05EEB5223F449444054850662D97652C0546AF6402B4A44401BCBBBEA017752C02072FA7ABE4A4440FAC8AD49B77652C034272F32014B444058DB148F8B7652C05014E813794A4440F52686E4647652C09D211CB3EC4944403AE3FBE2527652C03A33C170AE4944408B67D0D03F7652C0EB4B361E6C494440CD531D72337652C083B01A4B58494440D30AD3F71A7652C05A57CC086F494440B5B75B92037652C05E950B957F494440D6F2A5C8007652C01784A3EC70494440,Tract,928,81,92800,8192800,36,1400000US,36081092800,0.296
0106000020E61000000100000001030000000100000020000000C20DF8FC307652C08B40BCAE5F644440B8A0BE654E7652C0A5D0798D5D64444088027D224F7652C0B9D1C77C40644440584A9693507652C0277CB60E0E64444057164CFC517652C0750DFAD2DB634440A51E69705B7652C064A208A9DB634440C7242367617652C08D76DCF0BB634440D8429083127752C0BA0D6ABFB56344402B2AE274927752C01C86562767644440F7C43A55BE7752C0C2D155BABB644440952023A0C27752C07CC7F0D8CF6444404448DDCEBE7752C0B580D07AF8644440CF967329AE7752C0C648F60835654440B50DA320787752C0A6AFE76B966544403688D68A367752C05DF1D4230D664440DD8FDB2F9F7652C060C092AB586644400F5CE509847652C0E1874A2366664440AA22DC64547652C0384030478F654440B9EEAD484C7652C0A94544317965444029C3B81B447652C0B46801DA56654440509D0E643D7652C093C0E61C3C654440A10A7F86377652C0756D6FB72465444051802898317652C0334415FE0C6544404A8C65FA257652C06FCE88D2DE6444401699805F237652C05C126745D464444006B0C8AF1F7652C0F2A62215C66444401801158E207652C0F753E3A59B644440F4108DEE207652C0D1A755F4876444405B55F65D117652C06625ADF88664444024E0D748127652C09ADB847B656444407CACE0B7217652C0A468E55E60644440C20DF8FC307652C08B40BCAE5F644440,Tract,929,81,92900,8192900,36,1400000US,36081092900,0.355
0106000020E610000001000000010300000001000000130000003AFBCA83F47552C00FE6762FF74944401A5A643BDF7552C0CFB01875AD494440E18FA2CEDC7552C06ED234289A494440B5B75B92037652C05E950B957F494440D30AD3F71A7652C05A57CC086F494440CD531D72337652C083B01A4B584944408B67D0D03F7652C0EB4B361E6C4944403AE3FBE2527652C03A33C170AE494440F52686E4647652C09D211CB3EC49444058DB148F8B7652C05014E813794A4440FAC8AD49B77652C034272F32014B444072672618CE7552C02CCE18E6044B4440175DDE1CAE7552C0BE594A96934A4440C3EBFA05BB7552C0E64A04AA7F4A4440DFBBCD1B277652C099E1067C7E4A4440F6E3F6CB277652C08825E5EE734A44404D250340157652C04FF701486D4A4440442A8C2D047652C07BC9C6832D4A44403AFBCA83F47552C00FE6762FF7494440,Tract,934.01,81,93401,8193401,36,1400000US,36081093401,0.208
0106000020E61000000100000001030000000100000012000000BDA527F97F7552C034D6515ECF494440D6F2A5C8007652C01784A3EC70494440B5B75B92037652C05E950B957F494440E18FA2CEDC7552C06ED234289A4944401A5A643BDF7552C0CFB01875AD4944403AFBCA83F47552C00FE6762FF7494440442A8C2D047652C07BC9C6832D4A44404D250340157652C04FF701486D4A4440F6E3F6CB277652C08825E5EE734A4440DFBBCD1B277652C099E1067C7E4A4440C3EBFA05BB7552C0E64A04AA7F4A4440175DDE1CAE7552C0BE594A96934A44405693A7ACA67552C05BF6EB4E774A444021861DC6A47552C0BF36E2C96E4A4440840D4FAF947552C005EA9447374A4440F86706F1817552C08E6FEF1AF4494440C8C9C4AD827552C0B23F506EDB494440BDA527F97F7552C034D6515ECF494440,Tract,934.02,81,93402,8193402,36,1400000US,36081093402,0.149
0106000020E61000000100000001030000000100000015000000BDA527F97F7552C034D6515ECF494440C8C9C4AD827552C0B23F506EDB494440F86706F1817552C08E6FEF1AF4494440840D4FAF947552C005EA9447374A444021861DC6A47552C0BF36E2C96E4A44405693A7ACA67552C05BF6EB4E774A4440175DDE1CAE7552C0BE594A96934A444072672618CE7552C02CCE18E6044B44402B7FBE2D587552C0F72EA52E194B4440FA3F87F9F27452C02DC72B103D4B44401418B2BAD57452C0F13D23111A4B4440CE9CF529C77452C02B2CB81FF04A4440DADFD91EBD7452C039C780ECF54A4440048A58C4B07452C0E2C0ABE5CE4A4440D6A19A92AC7452C00A7E1B62BC4A4440E05F048D997452C0E159828C804A4440C516821C947452C0DA7F643A744A444089FED0CC937452C0D0CB28965B4A4440438A24E2907452C026A3F8E4544A444053E1CFF0667552C0F61BEDB8E1494440BDA527F97F7552C034D6515ECF494440,Tract,938,81,93800,8193800,36,1400000US,36081093800,0.32
0106000020E610000001000000010300000001000000160000007266BB421F7652C03A8DB454DE6444404A8C65FA257652C06FCE88D2DE64444051802898317652C0334415FE0C654440A10A7F86377652C0756D6FB724654440509D0E643D7652C093C0E61C3C65444029C3B81B447652C0B46801DA56654440B9EEAD484C7652C0A945443179654440AA22DC64547652C0384030478F6544400F5CE509847652C0E1874A2366664440A31820D1047652C0BAB376DB856644404315FE0C6F7552C081A8FB00A4664440762CB649457552C0FBC1C073EF65444091C83EC8B27552C00E9BC8CC05664440AE7614E7A87552C05E70CD1DFD654440FA3A70CE887552C05923827170654440DD1D19ABCD7552C0300400C79E65444024B03907CF7552C03D0AD7A3706544401F0A664CC17552C08B4AEA04346544403BBB7CEBC37552C0D7976C3CD8644440F28FBE49D37552C054850662D9644440A86400A8E27552C08F831266DA6444407266BB421F7652C03A8DB454DE644440,Tract,939,81,93900,8193900,36,1400000US,36081093900,0.251
0106000020E61000000100000001030000000100000016000000DADFD91EBD7452C039C780ECF54A4440CE9CF529C77452C02B2CB81FF04A44401418B2BAD57452C0F13D23111A4B4440FA3F87F9F27452C02DC72B103D4B44405D2A36E6757452C0B78E71C5C54B444094218E75717452C0B3FF01D6AA4B4440194E999B6F7452C0E3266A696E4B44402BB98AC56F7452C0D69C8367424B44408F4AB1A3717452C0864677103B4B4440A2E9EC64707452C04B2B85402E4B4440EF15DD7A4D7452C09E58A7CAF74A4440B1F336363B7452C0A8BC1DE1B44A4440955CC5E2377452C051758F6CAE4A444045EC1340317452C044D4449F8F4A4440AE40F4A44C7452C04062BB7B804A444078A4C16D6D7452C006AF5DDA704A444089FED0CC937452C0D0CB28965B4A4440C516821C947452C0DA7F643A744A4440E05F048D997452C0E159828C804A4440D6A19A92AC7452C00A7E1B62BC4A4440048A58C4B07452C0E2C0ABE5CE4A4440DADFD91EBD7452C039C780ECF54A4440,Tract,942.01,81,94201,8194201,36,1400000US,36081094201,0.144
0106000020E61000000100000001030000000100000018000000EF15DD7A4D7452C09E58A7CAF74A4440A2E9EC64707452C04B2B85402E4B44408F4AB1A3717452C0864677103B4B44402BB98AC56F7452C0D69C8367424B4440194E999B6F7452C0E3266A696E4B444094218E75717452C0B3FF01D6AA4B44405D2A36E6757452C0B78E71C5C54B44407D18213CDA7352C03BDA38622D4C444028C8CF46AE7352C0B4C2F4BD864C444021E17B7F837352C0458E7406464C444051280B5F5F7352C09847FE60E04B44404159F8FA5A7352C0A961BF27D64B4440BF401020437352C0177B2FBE684B4440EC2B0FD2537352C06750340F604B4440C75BAE7E6C7352C02187889B534B444097C0ADBB797352C0482D944C4E4B44408424B37A877352C01F020EA14A4B444078E75086AA7352C0F381E49D434B4440334B02D4D47352C0273E3E213B4B44402134828DEB7352C0B99A3C65354B444000857AFA087452C058D93EE42D4B4440BE7E880D167452C04BA60A46254B4440ADBB79AA437452C080C476F7004B4440EF15DD7A4D7452C09E58A7CAF74A4440,Tract,942.02,81,94202,8194202,36,1400000US,36081094202,0.297
0106000020E610000001000000010300000001000000180000007C3F7A9F4A7352C0E820F0DFF64A444040D3122BA37352C061CF9ECBD44A4440438A24E2907452C026A3F8E4544A444089FED0CC937452C0D0CB28965B4A444078A4C16D6D7452C006AF5DDA704A4440AE40F4A44C7452C04062BB7B804A444045EC1340317452C044D4449F8F4A4440955CC5E2377452C051758F6CAE4A4440B1F336363B7452C0A8BC1DE1B44A4440EF15DD7A4D7452C09E58A7CAF74A4440ADBB79AA437452C080C476F7004B4440BE7E880D167452C04BA60A46254B444000857AFA087452C058D93EE42D4B44402134828DEB7352C0B99A3C65354B4440334B02D4D47352C0273E3E213B4B444078E75086AA7352C0F381E49D434B44408424B37A877352C01F020EA14A4B444097C0ADBB797352C0482D944C4E4B4440C75BAE7E6C7352C02187889B534B4440EC2B0FD2537352C06750340F604B4440E958A5F44C7352C06E2BBD361B4B444042A4A65D4C7352C047179B560A4B444020E868554B7352C077B29B19FD4A44407C3F7A9F4A7352C0E820F0DFF64A4440,Tract,942.03,81,94203,8194203,36,1400000US,36081094203,0.183
0106000020E610000001000000010300000001000000190000001A2D077AA87552C04D7E8B4E966444405D8429CAA57552C0911FF12BD66444403BBB7CEBC37552C0D7976C3CD86444401F0A664CC17552C08B4AEA043465444024B03907CF7552C03D0AD7A370654440DD1D19ABCD7552C0300400C79E654440FA3A70CE887552C05923827170654440AE7614E7A87552C05E70CD1DFD65444091C83EC8B27552C00E9BC8CC05664440762CB649457552C0FBC1C073EF6544404315FE0C6F7552C081A8FB00A4664440C378CDAB3A7552C0C813083BC56644408570CCB2277552C0E9B12D03CE664440A3DE5339ED7452C060635E471C664440A8471ADCD67452C0C646205ED7654440FC2D01F8A77452C026F38FBE496544403FD3122BA37452C00258E4D70F6544404CD53DB2B97452C043F7AC6BB46444401933897AC17452C093BC3AC780644440FB5069C4CC7452C04A1E4FCB0F644440EFD93A38D87452C0EB4960730E644440B0F4A10BEA7452C0322A70B20D64444099B0FD648C7552C08D75711B0D6444404DD2FC31AD7552C08D75711B0D6444401A2D077AA87552C04D7E8B4E96644440,Tract,945,81,94500,8194500,36,1400000US,36081094500,0.591
0106000020E61000000100000001030000000100000012000000F4108DEE207652C0D1A755F4876444401801158E207652C0F753E3A59B64444006B0C8AF1F7652C0F2A62215C66444401699805F237652C05C126745D46444404A8C65FA257652C06FCE88D2DE6444407266BB421F7652C03A8DB454DE644440A86400A8E27552C08F831266DA644440F28FBE49D37552C054850662D96444403BBB7CEBC37552C0D7976C3CD86444405D8429CAA57552C0911FF12BD66444401A2D077AA87552C04D7E8B4E966444404DD2FC31AD7552C08D75711B0D644440CE656A12BC7552C08C4127840E644440D76322A5D97552C0EB4960730E644440071C0934D87552C06D3480B740644440B50F79CBD57552C05C471CB2816444405B55F65D117652C06625ADF886644440F4108DEE207652C0D1A755F487644440,Tract,947,81,94700,8194700,36,1400000US,36081094700,0.105
0106000020E61000000100000001030000000100000015000000FB7C478FEC7252C02158F0131B4B4440800CF1B7F27252C096B31CB5184B44407C3F7A9F4A7352C0E820F0DFF64A444020E868554B7352C077B29B19FD4A444042A4A65D4C7352C047179B560A4B4440E958A5F44C7352C06E2BBD361B4B4440EC2B0FD2537352C06750340F604B4440BF401020437352C0177B2FBE684B44404159F8FA5A7352C0A961BF27D64B444051280B5F5F7352C09847FE60E04B444021E17B7F837352C0458E7406464C444028C8CF46AE7352C0B4C2F4BD864C444071C3EFA65B7352C0D37C957CEC4C4440E919C231CB7252C0A0681EC0224D4440EEC8586DFE7252C04E8E0244C14C4440FA90B75CFD7252C0F2328AE5964C44405C6919A9F77252C02682380F274C44401625E82FF47252C00E441669E24B444096C80567F07252C07F9BC58B854B4440509E7939EC7252C006B309302C4B4440FB7C478FEC7252C02158F0131B4B4440,Tract,954,81,95400,8195400,36,1400000US,36081095400,0.312
0106000020E6100000010000000103000000010000001400000028CCADF67A7252C0B8537FCC464B4440FB7C478FEC7252C02158F0131B4B4440509E7939EC7252C006B309302C4B444096C80567F07252C07F9BC58B854B44401625E82FF47252C00E441669E24B44405C6919A9F77252C02682380F274C4440FA90B75CFD7252C0F2328AE5964C4440EEC8586DFE7252C04E8E0244C14C4440E919C231CB7252C0A0681EC0224D4440692920ED7F7252C0A9622AFD844D4440FA75A73B4F7252C029A6D24F384D4440DBBC7152987252C0B260E28FA24C4440C3978922A47252C08A3045B9344C4440F47D3848887252C0B65F3E59314C44402115C616827252C0125E82531F4C44406FCCB227817252C0473140A2094C44402F2B14E97E7252C03365A71FD44B4440A68FC01F7E7252C020753BFBCA4B4440B50DA320787252C0625FB2F1604B444028CCADF67A7252C0B8537FCC464B4440,Tract,964,81,96400,8196400,36,1400000US,36081096400,0.346
0106000020E61000000100000001030000000100000014000000AC175ECE977152C0D6F7C5FA9D4B44404B309C6B987152C0A868ACFD9D4B44402D6818C99B7152C096C21AB29C4B4440D8D43031CA7152C09BBAAFD58A4B4440714B85DB2A7252C0DDF04DA1654B444033B6F48E627252C0D0E91F31504B444028CCADF67A7252C0B8537FCC464B4440B50DA320787252C0625FB2F1604B4440A68FC01F7E7252C020753BFBCA4B44402F2B14E97E7252C03365A71FD44B444044D5AF743E7252C07858A835CD4B4440BFE61C3C137252C0271F82AAD14B44406A0C3A21747152C0D68349F1F14B44408825E5EE737152C0B0C05774EB4B44401209A69A597152C0D37FD6FCF84B444061D7F6764B7152C01ED26F5F074C4440A6E49CD8437152C09CF4BEF1B54B44408B9E5BE84A7152C0FFE38409A34B4440408B3872487152C0E8B010849C4B4440AC175ECE977152C0D6F7C5FA9D4B4440,Tract,972.02,81,97202,8197202,36,1400000US,36081097202,0.201
0106000020E61000000100000001030000000100000018000000106DC7D45D7152C08FA16307954C44404691B586527152C0DF2C25CB494C444055B439CE6D7152C02F9A95ED434C4440C0560916877152C0ADEFC341424C4440E8B81AD9957152C0900A630B414C4440059ACFB9DB7152C0B94C4D82374C444077B5DC99097252C0AAB184B5314C44403230F2B2267252C05EB01BB62D4C4440604F3BFC357252C036514B732B4C4440523F6F2A527252C0BBCB457C274C4440D420CCED5E7252C0EB832C0B264C444007E3A7716F7252C009B43BA4184C44406FCCB227817252C0473140A2094C44402115C616827252C0125E82531F4C4440F47D3848887252C0B65F3E59314C4440C3978922A47252C08A3045B9344C4440DBBC7152987252C0B260E28FA24C4440FA75A73B4F7252C029A6D24F384D4440692920ED7F7252C0A9622AFD844D44409C5F94A0BF7152C0D2F20357794E4440F6915B936E7152C0C69750C1E14D4440F6915B936E7152C01C03B2D7BB4D4440476AA164727152C0E76514CB2D4D4440106DC7D45D7152C08FA16307954C4440,Tract,972.03,81,97203,8197203,36,1400000US,36081097203,0.582
0106000020E610000001000000010300000001000000120000006FCCB227817252C0473140A2094C444007E3A7716F7252C009B43BA4184C4440D420CCED5E7252C0EB832C0B264C4440523F6F2A527252C0BBCB457C274C4440604F3BFC357252C036514B732B4C44403230F2B2267252C05EB01BB62D4C444077B5DC99097252C0AAB184B5314C4440059ACFB9DB7152C0B94C4D82374C4440E8B81AD9957152C0900A630B414C4440C0560916877152C0ADEFC341424C444009850838847152C0AC47E17A144C4440E4AE25E4837152C0612992AF044C44409385AFAF757152C0B2B3E89D0A4C44406A0C3A21747152C0D68349F1F14B4440BFE61C3C137252C0271F82AAD14B444044D5AF743E7252C07858A835CD4B44402F2B14E97E7252C03365A71FD44B44406FCCB227817252C0473140A2094C4440,Tract,972.04,81,97204,8197204,36,1400000US,36081097204,0.151
